Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated
0.625 ug/mL,0.625,19.47,11015.275386672893
0.625 ug/mL,0.625,19.5,11015.275386672893
0.625 ug/mL,0.625,19.529999999999998,11015.275386672893
0.625 ug/mL,0.625,19.56,11015.275386672893
0.625 ug/mL,0.625,19.59,11015.275386672893
0.625 ug/mL,0.625,19.62,11015.275386672893
0.625 ug/mL,0.625,19.65,11015.275386672893
0.625 ug/mL,0.625,19.68,11015.275386672893
0.625 ug/mL,0.625,19.71,11015.275386672893
0.625 ug/mL,0.625,19.74,11015.275386672893
0.625 ug/mL,0.625,19.77,11015.275386672893
0.625 ug/mL,0.625,19.8,11015.275386672893
0.625 ug/mL,0.625,19.83,11015.275386672893
0.625 ug/mL,0.625,19.86,11015.275386672893
0.625 ug/mL,0.625,19.89,11015.275386672893
0.625 ug/mL,0.625,19.919999999999998,11015.275386672893
0.625 ug/mL,0.625,19.95,11015.275386672893
0.625 ug/mL,0.625,19.98,11015.275386672893
0.625 ug/mL,0.625,20.009999999999998,11015.275386672893
0.625 ug/mL,0.625,20.04,11015.275386672893
0.625 ug/mL,0.625,20.07,11015.275386672893
0.625 ug/mL,0.625,20.099999999999998,11015.275386672893
0.625 ug/mL,0.625,20.13,11015.275386672893
0.625 ug/mL,0.625,20.16,11015.275386672893
0.625 ug/mL,0.625,20.189999999999998,11015.275386672893
0.625 ug/mL,0.625,20.22,11015.275386672893
0.625 ug/mL,0.625,20.25,11015.275386672893
0.625 ug/mL,0.625,20.279999999999998,11015.275386672893
0.625 ug/mL,0.625,20.31,11015.275386672893
0.625 ug/mL,0.625,20.34,11015.275386672893
0.625 ug/mL,0.625,20.37,11015.275386672893
0.625 ug/mL,0.625,20.4,11015.275386672893
0.625 ug/mL,0.625,20.43,11015.275386672893
0.625 ug/mL,0.625,20.46,11015.275386672893
0.625 ug/mL,0.625,20.49,11015.275386672893
0.625 ug/mL,0.625,20.52,11015.275386672893
0.625 ug/mL,0.625,20.55,11015.275386672893
0.625 ug/mL,0.625,20.58,11015.275386672893
0.625 ug/mL,0.625,20.61,11015.275386672893
0.625 ug/mL,0.625,20.64,11015.275386672893
0.625 ug/mL,0.625,20.669999999999998,11015.275386672893
0.625 ug/mL,0.625,20.7,11015.275386672893
0.625 ug/mL,0.625,20.73,11015.275386672893
0.625 ug/mL,0.625,20.759999999999998,11015.275386672893
0.625 ug/mL,0.625,20.79,11015.275386672893
0.625 ug/mL,0.625,20.82,11015.275386672893
0.625 ug/mL,0.625,20.849999999999998,11015.275386672893
0.625 ug/mL,0.625,20.88,11015.275386672893
0.625 ug/mL,0.625,20.91,11015.275386672893
0.625 ug/mL,0.625,20.939999999999998,11015.275386672893
0.625 ug/mL,0.625,20.97,11015.275386672893
0.625 ug/mL,0.625,21.0,11015.275386672893
0.625 ug/mL,0.625,21.029999999999998,11015.275386672893
0.625 ug/mL,0.625,21.06,11015.275386672893
0.625 ug/mL,0.625,21.09,11015.275386672893
0.625 ug/mL,0.625,21.119999999999997,11015.275386672893
0.625 ug/mL,0.625,21.15,11015.275386672893
0.625 ug/mL,0.625,21.18,11015.275386672893
0.625 ug/mL,0.625,21.21,11015.275386672893
0.625 ug/mL,0.625,21.24,11015.275386672893
0.625 ug/mL,0.625,21.27,11015.275386672893
0.625 ug/mL,0.625,21.3,11015.275386672893
0.625 ug/mL,0.625,21.33,11015.275386672893
0.625 ug/mL,0.625,21.36,11015.275386672893
0.625 ug/mL,0.625,21.39,11015.275386672893
0.625 ug/mL,0.625,21.419999999999998,11015.275386672893
0.625 ug/mL,0.625,21.45,11015.275386672893
0.625 ug/mL,0.625,21.48,11015.275386672893
0.625 ug/mL,0.625,21.509999999999998,11015.275386672893
0.625 ug/mL,0.625,21.54,11015.275386672893
0.625 ug/mL,0.625,21.57,11015.275386672893
0.625 ug/mL,0.625,21.599999999999998,11015.275386672893
0.625 ug/mL,0.625,21.63,11015.275386672893
0.625 ug/mL,0.625,21.66,11015.275386672893
0.625 ug/mL,0.625,21.689999999999998,11015.275386672893
0.625 ug/mL,0.625,21.72,11015.275386672893
0.625 ug/mL,0.625,21.75,11015.275386672893
0.625 ug/mL,0.625,21.779999999999998,11015.275386672893
0.625 ug/mL,0.625,21.81,11015.275386672893
0.625 ug/mL,0.625,21.84,11015.275386672893
0.625 ug/mL,0.625,21.869999999999997,11015.275386672893
0.625 ug/mL,0.625,21.9,11015.275386672893
0.625 ug/mL,0.625,21.93,11015.275386672893
0.625 ug/mL,0.625,21.96,11015.275386672893
0.625 ug/mL,0.625,21.99,11015.275386672893
0.625 ug/mL,0.625,22.02,11015.275386672893
0.625 ug/mL,0.625,22.05,11015.275386672893
0.625 ug/mL,0.625,22.08,11015.275386672893
0.625 ug/mL,0.625,22.11,11015.275386672893
0.625 ug/mL,0.625,22.14,11015.275386672893
0.625 ug/mL,0.625,22.169999999999998,11015.275386672893
0.625 ug/mL,0.625,22.2,11015.275386672893
0.625 ug/mL,0.625,22.23,11015.275386672893
0.625 ug/mL,0.625,22.259999999999998,11015.275386672893
0.625 ug/mL,0.625,22.29,11015.275386672893
0.625 ug/mL,0.625,22.32,11015.275386672893
0.625 ug/mL,0.625,22.349999999999998,11015.275386672893
0.625 ug/mL,0.625,22.38,11015.275386672893
0.625 ug/mL,0.625,22.41,11015.275386672893
0.625 ug/mL,0.625,22.439999999999998,11015.275386672893
0.625 ug/mL,0.625,22.47,11015.275386672893
0.625 ug/mL,0.625,22.5,11015.275386672893
0.625 ug/mL,0.625,22.529999999999998,11015.275386672893
0.625 ug/mL,0.625,22.56,11015.275386672893
0.625 ug/mL,0.625,22.59,11015.275386672893
0.625 ug/mL,0.625,22.619999999999997,11015.275386672893
0.625 ug/mL,0.625,22.65,11015.275386672893
0.625 ug/mL,0.625,22.68,11015.275386672893
0.625 ug/mL,0.625,22.71,11015.275386672893
0.625 ug/mL,0.625,22.74,11015.275386672893
0.625 ug/mL,0.625,22.77,11015.275386672893
0.625 ug/mL,0.625,22.8,11015.275386672893
0.625 ug/mL,0.625,22.83,11015.275386672893
0.625 ug/mL,0.625,22.86,11015.275386672893
0.625 ug/mL,0.625,22.89,11015.275386672893
0.625 ug/mL,0.625,22.919999999999998,11015.275386672893
0.625 ug/mL,0.625,22.95,11015.275386672893
0.625 ug/mL,0.625,22.98,11015.275386672893
0.625 ug/mL,0.625,23.009999999999998,11015.275386672893
0.625 ug/mL,0.625,23.04,11015.275386672893
0.625 ug/mL,0.625,23.07,11015.275386672893
0.625 ug/mL,0.625,23.099999999999998,11015.275386672893
0.625 ug/mL,0.625,23.13,11015.275386672893
0.625 ug/mL,0.625,23.16,11015.275386672893
0.625 ug/mL,0.625,23.189999999999998,11015.275386672893
0.625 ug/mL,0.625,23.22,11015.275386672893
0.625 ug/mL,0.625,23.25,11015.275386672893
0.625 ug/mL,0.625,23.279999999999998,11015.275386672893
0.625 ug/mL,0.625,23.31,11015.275386672893
0.625 ug/mL,0.625,23.34,11015.275386672893
0.625 ug/mL,0.625,23.369999999999997,11015.275386672893
0.625 ug/mL,0.625,23.4,11015.275386672893
0.625 ug/mL,0.625,23.43,11015.275386672893
0.625 ug/mL,0.625,23.46,11015.275386672893
0.625 ug/mL,0.625,23.49,11015.275386672893
0.625 ug/mL,0.625,23.52,11015.275386672893
0.625 ug/mL,0.625,23.55,11015.275386672893
0.625 ug/mL,0.625,23.58,11015.275386672893
0.625 ug/mL,0.625,23.61,11015.275386672893
0.625 ug/mL,0.625,23.64,11015.275386672893
0.625 ug/mL,0.625,23.669999999999998,11015.275386672893
0.625 ug/mL,0.625,23.7,11015.275386672893
0.625 ug/mL,0.625,23.73,11015.275386672893
0.625 ug/mL,0.625,23.759999999999998,11015.275386672893
0.625 ug/mL,0.625,23.79,11015.275386672893
0.625 ug/mL,0.625,23.82,11015.275386672893
0.625 ug/mL,0.625,23.849999999999998,11015.275386672893
0.625 ug/mL,0.625,23.88,11015.275386672893
0.625 ug/mL,0.625,23.91,11015.275386672893
0.625 ug/mL,0.625,23.939999999999998,11015.275386672893
0.625 ug/mL,0.625,23.97,11015.275386672893
0.625 ug/mL,0.625,24.0,11015.275386672893
0.625 ug/mL,0.625,24.029999999999998,11015.275386672893
0.625 ug/mL,0.625,24.06,11015.275386672893
0.625 ug/mL,0.625,24.09,11015.275386672893
0.625 ug/mL,0.625,24.119999999999997,11015.275386672893
0.625 ug/mL,0.625,24.15,11015.275386672893
0.625 ug/mL,0.625,24.18,11015.275386672893
0.625 ug/mL,0.625,24.21,11015.275386672893
0.625 ug/mL,0.625,24.24,11015.275386672893
0.625 ug/mL,0.625,24.27,11015.275386672893
0.625 ug/mL,0.625,24.3,11015.275386672893
0.625 ug/mL,0.625,24.33,11015.275386672893
0.625 ug/mL,0.625,24.36,11015.275386672893
0.625 ug/mL,0.625,24.39,11015.275386672893
0.625 ug/mL,0.625,24.419999999999998,11015.275386672893
0.625 ug/mL,0.625,24.45,11015.275386672893
0.625 ug/mL,0.625,24.48,11015.275386672893
0.625 ug/mL,0.625,24.509999999999998,11015.275386672893
0.625 ug/mL,0.625,24.54,11015.275386672893
0.625 ug/mL,0.625,24.57,11015.275386672893
0.625 ug/mL,0.625,24.599999999999998,11015.275386672893
0.625 ug/mL,0.625,24.63,11015.275386672893
0.625 ug/mL,0.625,24.66,11015.275386672893
0.625 ug/mL,0.625,24.689999999999998,11015.275386672893
0.625 ug/mL,0.625,24.72,11015.275386672893
0.625 ug/mL,0.625,24.75,11015.275386672893
0.625 ug/mL,0.625,24.779999999999998,11015.275386672893
0.625 ug/mL,0.625,24.81,11015.275386672893
0.625 ug/mL,0.625,24.84,11015.275386672893
0.625 ug/mL,0.625,24.869999999999997,11015.275386672893
0.625 ug/mL,0.625,24.9,11015.275386672893
0.625 ug/mL,0.625,24.93,11015.275386672893
0.625 ug/mL,0.625,24.96,11015.275386672893
0.625 ug/mL,0.625,24.99,11015.275386672893
0.625 ug/mL,0.625,25.02,11015.275386672893
0.625 ug/mL,0.625,25.05,11015.275386672893
0.625 ug/mL,0.625,25.08,11015.275386672893
0.625 ug/mL,0.625,25.11,11015.275386672893
0.625 ug/mL,0.625,25.14,11015.275386672893
0.625 ug/mL,0.625,25.169999999999998,11015.275386672893
0.625 ug/mL,0.625,25.2,11015.275386672893
0.625 ug/mL,0.625,25.23,11015.275386672893
0.625 ug/mL,0.625,25.259999999999998,11015.275386672893
0.625 ug/mL,0.625,25.29,11015.275386672893
0.625 ug/mL,0.625,25.32,11015.275386672893
0.625 ug/mL,0.625,25.349999999999998,11015.275386672893
0.625 ug/mL,0.625,25.38,11015.275386672893
0.625 ug/mL,0.625,25.41,11015.275386672893
0.625 ug/mL,0.625,25.439999999999998,11015.275386672893
0.625 ug/mL,0.625,25.47,11015.275386672893
0.625 ug/mL,0.625,25.5,11015.275386672893
0.625 ug/mL,0.625,25.529999999999998,11015.275386672893
0.625 ug/mL,0.625,25.56,11015.275386672893
0.625 ug/mL,0.625,25.59,11015.275386672893
0.625 ug/mL,0.625,25.619999999999997,11015.275386672893
0.625 ug/mL,0.625,25.65,11015.275386672893
0.625 ug/mL,0.625,25.68,11015.275386672893
0.625 ug/mL,0.625,25.709999999999997,11015.275386672893
0.625 ug/mL,0.625,25.74,11015.275386672893
0.625 ug/mL,0.625,25.77,11015.275386672893
0.625 ug/mL,0.625,25.8,11015.275386672893
0.625 ug/mL,0.625,25.83,11015.275386672893
0.625 ug/mL,0.625,25.86,11015.275386672893
0.625 ug/mL,0.625,25.89,11015.275386672893
0.625 ug/mL,0.625,25.919999999999998,11015.275386672893
0.625 ug/mL,0.625,25.95,11015.275386672893
0.625 ug/mL,0.625,25.98,11015.275386672893
0.625 ug/mL,0.625,26.009999999999998,11015.275386672893
0.625 ug/mL,0.625,26.04,11015.275386672893
0.625 ug/mL,0.625,26.07,11015.275386672893
0.625 ug/mL,0.625,26.099999999999998,11015.275386672893
0.625 ug/mL,0.625,26.13,11015.275386672893
0.625 ug/mL,0.625,26.16,11015.275386672893
0.625 ug/mL,0.625,26.189999999999998,11015.275386672893
0.625 ug/mL,0.625,26.22,11015.275386672893
0.625 ug/mL,0.625,26.25,11015.275386672893
0.625 ug/mL,0.625,26.279999999999998,11015.275386672893
0.625 ug/mL,0.625,26.31,11015.275386672893
0.625 ug/mL,0.625,26.34,11015.275386672893
0.625 ug/mL,0.625,26.369999999999997,11015.275386672893
0.625 ug/mL,0.625,26.4,11015.275386672893
0.625 ug/mL,0.625,26.43,11015.275386672893
0.625 ug/mL,0.625,26.459999999999997,11015.275386672893
0.625 ug/mL,0.625,26.49,11015.275386672893
0.625 ug/mL,0.625,26.52,11015.275386672893
0.625 ug/mL,0.625,26.55,11015.275386672893
0.625 ug/mL,0.625,26.58,11015.275386672893
0.625 ug/mL,0.625,26.61,11015.275386672893
0.625 ug/mL,0.625,26.64,11015.275386672893
0.625 ug/mL,0.625,26.669999999999998,11015.275386672893
0.625 ug/mL,0.625,26.7,11015.275386672893
0.625 ug/mL,0.625,26.73,11015.275386672893
0.625 ug/mL,0.625,26.759999999999998,11015.275386672893
0.625 ug/mL,0.625,26.79,11015.275386672893
0.625 ug/mL,0.625,26.82,11015.275386672893
0.625 ug/mL,0.625,26.849999999999998,11015.275386672893
0.625 ug/mL,0.625,26.88,11015.275386672893
0.625 ug/mL,0.625,26.91,11015.275386672893
0.625 ug/mL,0.625,26.939999999999998,11015.275386672893
0.625 ug/mL,0.625,26.97,11015.275386672893
0.625 ug/mL,0.625,27.0,11015.275386672893
0.625 ug/mL,0.625,27.029999999999998,11015.275386672893
0.625 ug/mL,0.625,27.06,11015.275386672893
0.625 ug/mL,0.625,27.09,11015.275386672893
0.625 ug/mL,0.625,27.119999999999997,11015.275386672893
0.625 ug/mL,0.625,27.15,11015.275386672893
0.625 ug/mL,0.625,27.18,11015.275386672893
0.625 ug/mL,0.625,27.209999999999997,11015.275386672893
0.625 ug/mL,0.625,27.24,11015.275386672893
0.625 ug/mL,0.625,27.27,11015.275386672893
0.625 ug/mL,0.625,27.3,11015.275386672893
0.625 ug/mL,0.625,27.33,11015.275386672893
0.625 ug/mL,0.625,27.36,11015.275386672893
0.625 ug/mL,0.625,27.39,11015.275386672893
0.625 ug/mL,0.625,27.419999999999998,11015.275386672893
0.625 ug/mL,0.625,27.45,11015.275386672893
0.625 ug/mL,0.625,27.48,11015.275386672893
0.625 ug/mL,0.625,27.509999999999998,11015.275386672893
0.625 ug/mL,0.625,27.54,11015.275386672893
0.625 ug/mL,0.625,27.57,11015.275386672893
0.625 ug/mL,0.625,27.599999999999998,11015.275386672893
0.625 ug/mL,0.625,27.63,11015.275386672893
0.625 ug/mL,0.625,27.66,11015.275386672893
0.625 ug/mL,0.625,27.689999999999998,11015.275386672893
0.625 ug/mL,0.625,27.72,11015.275386672893
0.625 ug/mL,0.625,27.75,11015.275386672893
0.625 ug/mL,0.625,27.779999999999998,11015.275386672893
0.625 ug/mL,0.625,27.81,11015.275386672893
0.625 ug/mL,0.625,27.84,11015.275386672893
0.625 ug/mL,0.625,27.869999999999997,11015.275386672893
0.625 ug/mL,0.625,27.9,11015.275386672893
0.625 ug/mL,0.625,27.93,11015.275386672893
0.625 ug/mL,0.625,27.959999999999997,11015.275386672893
0.625 ug/mL,0.625,27.99,11015.275386672893
0.625 ug/mL,0.625,28.02,11015.275386672893
0.625 ug/mL,0.625,28.05,11015.275386672893
0.625 ug/mL,0.625,28.08,11015.275386672893
0.625 ug/mL,0.625,28.11,11015.275386672893
0.625 ug/mL,0.625,28.14,11015.275386672893
0.625 ug/mL,0.625,28.169999999999998,11015.275386672893
0.625 ug/mL,0.625,28.2,11015.275386672893
0.625 ug/mL,0.625,28.23,11015.275386672893
0.625 ug/mL,0.625,28.259999999999998,11015.275386672893
0.625 ug/mL,0.625,28.29,11015.275386672893
0.625 ug/mL,0.625,28.32,11015.275386672893
0.625 ug/mL,0.625,28.349999999999998,11015.275386672893
0.625 ug/mL,0.625,28.38,11015.275386672893
0.625 ug/mL,0.625,28.41,11015.275386672893
0.625 ug/mL,0.625,28.439999999999998,11015.275386672893
0.625 ug/mL,0.625,28.47,11015.275386672893
0.625 ug/mL,0.625,28.5,11015.275386672893
0.625 ug/mL,0.625,28.529999999999998,11015.275386672893
0.625 ug/mL,0.625,28.56,11015.275386672893
0.625 ug/mL,0.625,28.59,11015.275386672893
0.625 ug/mL,0.625,28.619999999999997,11015.275386672893
0.625 ug/mL,0.625,28.65,11015.275386672893
0.625 ug/mL,0.625,28.68,11015.275386672893
0.625 ug/mL,0.625,28.709999999999997,11015.275386672893
0.625 ug/mL,0.625,28.74,11015.275386672893
0.625 ug/mL,0.625,28.77,11015.275386672893
0.625 ug/mL,0.625,28.799999999999997,11015.275386672893
0.625 ug/mL,0.625,28.83,11015.275386672893
0.625 ug/mL,0.625,28.86,11015.275386672893
0.625 ug/mL,0.625,28.89,11015.275386672893
0.625 ug/mL,0.625,28.919999999999998,11015.275386672893
0.625 ug/mL,0.625,28.95,11015.275386672893
0.625 ug/mL,0.625,28.98,11015.275386672893
0.625 ug/mL,0.625,29.009999999999998,11015.275386672893
0.625 ug/mL,0.625,29.04,11015.275386672893
0.625 ug/mL,0.625,29.07,11015.275386672893
0.625 ug/mL,0.625,29.099999999999998,11015.275386672893
0.625 ug/mL,0.625,29.13,11015.275386672893
0.625 ug/mL,0.625,29.16,11015.275386672893
0.625 ug/mL,0.625,29.189999999999998,11015.275386672893
0.625 ug/mL,0.625,29.22,11015.275386672893
0.625 ug/mL,0.625,29.25,11015.275386672893
0.625 ug/mL,0.625,29.279999999999998,11015.275386672893
0.625 ug/mL,0.625,29.31,11015.275386672893
0.625 ug/mL,0.625,29.34,11015.275386672893
0.625 ug/mL,0.625,29.369999999999997,11015.275386672893
0.625 ug/mL,0.625,29.4,11015.275386672893
0.625 ug/mL,0.625,29.43,11015.275386672893
0.625 ug/mL,0.625,29.459999999999997,11015.275386672893
0.625 ug/mL,0.625,29.49,11015.275386672893
0.625 ug/mL,0.625,29.52,11015.275386672893
0.625 ug/mL,0.625,29.549999999999997,11015.275386672893
0.625 ug/mL,0.625,29.58,11015.275386672893
0.625 ug/mL,0.625,29.61,11015.275386672893
0.625 ug/mL,0.625,29.64,11015.275386672893
0.625 ug/mL,0.625,29.669999999999998,11015.275386672893
0.625 ug/mL,0.625,29.7,11015.275386672893
0.625 ug/mL,0.625,29.73,11015.275386672893
0.625 ug/mL,0.625,29.759999999999998,11015.275386672893
0.625 ug/mL,0.625,29.79,11015.275386672893
0.625 ug/mL,0.625,29.82,11015.275386672893
0.625 ug/mL,0.625,29.849999999999998,11015.275386672893
0.625 ug/mL,0.625,29.88,11015.275386672893
0.625 ug/mL,0.625,29.91,11015.275386672893
0.625 ug/mL,0.625,29.939999999999998,11015.275386672893
0.625 ug/mL,0.625,29.97,11015.275386672893
0.625 ug/mL,0.625,30.0,11015.275386672893
1.25 ug/mL,1.25,0.0,0.04624587201315482
1.25 ug/mL,1.25,0.03,3988.3199492514036
1.25 ug/mL,1.25,0.06,6817.222738994255
1.25 ug/mL,1.25,0.09,8823.777852559795
1.25 ug/mL,1.25,0.12,10247.037583638079
1.25 ug/mL,1.25,0.15,11256.562938019959
1.25 ug/mL,1.25,0.18,11972.624398121654
1.25 ug/mL,1.25,0.21,12480.530427838876
1.25 ug/mL,1.25,0.24,12840.79075379815
1.25 ug/mL,1.25,0.27,13096.325232356208
1.25 ug/mL,1.25,0.3,13277.57713556833
1.25 ug/mL,1.25,0.32999999999999996,13406.140030890308
1.25 ug/mL,1.25,0.36,13497.330345367875
1.25 ug/mL,1.25,0.39,13562.012098479383
1.25 ug/mL,1.25,0.42,13607.891194406919
1.25 ug/mL,1.25,0.44999999999999996,13640.43347011641
1.25 ug/mL,1.25,0.48,13663.515871522599
1.25 ug/mL,1.25,0.51,13679.888336049447
1.25 ug/mL,1.25,0.54,13691.501408275588
1.25 ug/mL,1.25,0.57,13699.738619375263
1.25 ug/mL,1.25,0.6,13705.58131503575
1.25 ug/mL,1.25,0.63,13709.725568736183
1.25 ug/mL,1.25,0.6599999999999999,13712.665108929883
1.25 ug/mL,1.25,0.69,13714.750139715876
1.25 ug/mL,1.25,0.72,13716.229062639897
1.25 ug/mL,1.25,0.75,13717.278070179686
1.25 ug/mL,1.25,0.78,13718.022136554378
1.25 ug/mL,1.25,0.8099999999999999,13718.549906612223
1.25 ug/mL,1.25,0.84,13718.924256594199
1.25 ug/mL,1.25,0.87,13719.189784937316
1.25 ug/mL,1.25,0.8999999999999999,13719.378125539406
1.25 ug/mL,1.25,0.9299999999999999,13719.511716484838
1.25 ug/mL,1.25,0.96,13719.60647322079
1.25 ug/mL,1.25,0.99,13719.673684654765
1.25 ug/mL,1.25,1.02,13719.721358066172
1.25 ug/mL,1.25,1.05,13719.755173058964
1.25 ug/mL,1.25,1.08,13719.77915820506
1.25 ug/mL,1.25,1.1099999999999999,13719.796170990978
1.25 ug/mL,1.25,1.14,13719.808238246418
1.25 ug/mL,1.25,1.17,13719.816797611978
1.25 ug/mL,1.25,1.2,13719.822868813433
1.25 ug/mL,1.25,1.23,13719.827175147455
1.25 ug/mL,1.25,1.26,13719.830229652041
1.25 ug/mL,1.25,1.29,13719.832396227657
1.25 ug/mL,1.25,1.3199999999999998,13719.833932990743
1.25 ug/mL,1.25,1.3499999999999999,13719.835023024601
1.25 ug/mL,1.25,1.38,13719.835796191153
1.25 ug/mL,1.25,1.41,13719.836344602114
1.25 ug/mL,1.25,1.44,13719.836733592794
1.25 ug/mL,1.25,1.47,13719.83700950586
1.25 ug/mL,1.25,1.5,13719.837205212396
1.25 ug/mL,1.25,1.53,13719.837344028037
1.25 ug/mL,1.25,1.56,13719.837442490676
1.25 ug/mL,1.25,1.5899999999999999,13719.837512330727
1.25 ug/mL,1.25,1.6199999999999999,13719.837561868628
1.25 ug/mL,1.25,1.65,13719.837597006113
1.25 ug/mL,1.25,1.68,13719.83762192931
1.25 ug/mL,1.25,1.71,13719.83763960746
1.25 ug/mL,1.25,1.74,13719.837652146662
1.25 ug/mL,1.25,1.77,13719.837661040781
1.25 ug/mL,1.25,1.7999999999999998,13719.837667349424
1.25 ug/mL,1.25,1.8299999999999998,13719.837671824178
1.25 ug/mL,1.25,1.8599999999999999,13719.837674998143
1.25 ug/mL,1.25,1.89,13719.837677249452
1.25 ug/mL,1.25,1.92,13719.83767884632
1.25 ug/mL,1.25,1.95,13719.837679978984
1.25 ug/mL,1.25,1.98,13719.837680782388
1.25 ug/mL,1.25,2.01,13719.837681352246
1.25 ug/mL,1.25,2.04,13719.837681756451
1.25 ug/mL,1.25,2.07,13719.837682043155
1.25 ug/mL,1.25,2.1,13719.837682246516
1.25 ug/mL,1.25,2.13,13719.83768239076
1.25 ug/mL,1.25,2.16,13719.837682493073
1.25 ug/mL,1.25,2.19,13719.837682565645
1.25 ug/mL,1.25,2.2199999999999998,13719.83768261712
1.25 ug/mL,1.25,2.25,13719.837682653633
1.25 ug/mL,1.25,2.28,13719.83768267953
1.25 ug/mL,1.25,2.31,13719.8376826979
1.25 ug/mL,1.25,2.34,13719.83768271093
1.25 ug/mL,1.25,2.37,13719.83768272017
1.25 ug/mL,1.25,2.4,13719.837682726728
1.25 ug/mL,1.25,2.4299999999999997,13719.837682731377
1.25 ug/mL,1.25,2.46,13719.837682734675
1.25 ug/mL,1.25,2.4899999999999998,13719.837682737014
1.25 ug/mL,1.25,2.52,13719.837682738673
1.25 ug/mL,1.25,2.55,13719.837682739852
1.25 ug/mL,1.25,2.58,13719.837682740685
1.25 ug/mL,1.25,2.61,13719.837682741276
1.25 ug/mL,1.25,2.6399999999999997,13719.837682741696
1.25 ug/mL,1.25,2.67,13719.837682741996
1.25 ug/mL,1.25,2.6999999999999997,13719.837682742205
1.25 ug/mL,1.25,2.73,13719.837682742356
1.25 ug/mL,1.25,2.76,13719.837682742464
1.25 ug/mL,1.25,2.79,13719.837682742538
1.25 ug/mL,1.25,2.82,13719.837682742591
1.25 ug/mL,1.25,2.85,13719.83768274263
1.25 ug/mL,1.25,2.88,13719.837682742656
1.25 ug/mL,1.25,2.9099999999999997,13719.837682742675
1.25 ug/mL,1.25,2.94,13719.83768274269
1.25 ug/mL,1.25,2.9699999999999998,13719.837682742698
1.25 ug/mL,1.25,3.0,13719.837682742706
1.25 ug/mL,1.25,3.03,13719.83768274271
1.25 ug/mL,1.25,3.06,13719.837682742715
1.25 ug/mL,1.25,3.09,13719.837682742716
1.25 ug/mL,1.25,3.12,13719.837682742716
1.25 ug/mL,1.25,3.15,13719.837682742718
1.25 ug/mL,1.25,3.1799999999999997,13719.83768274272
1.25 ug/mL,1.25,3.21,13719.83768274272
1.25 ug/mL,1.25,3.2399999999999998,13719.83768274272
1.25 ug/mL,1.25,3.27,13719.837682742722
1.25 ug/mL,1.25,3.3,13719.837682742722
1.25 ug/mL,1.25,3.33,13719.837682742722
1.25 ug/mL,1.25,3.36,13719.837682742722
1.25 ug/mL,1.25,3.3899999999999997,13719.837682742722
1.25 ug/mL,1.25,3.42,13719.837682742722
1.25 ug/mL,1.25,3.4499999999999997,13719.837682742722
1.25 ug/mL,1.25,3.48,13719.837682742722
1.25 ug/mL,1.25,3.51,13719.837682742722
1.25 ug/mL,1.25,3.54,13719.837682742722
1.25 ug/mL,1.25,3.57,13719.837682742722
